duration_ms,explicit,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
274333,True,2006,0.551,0.81,11,-4.365,1,0.0344,0.0155,0.0,0.169,0.332,73.464
157605,False,2019,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948
202066,False,2006,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788
288333,False,2002,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898
161240,False,2002,0.838,0.764,7,-5.076,0,0.0586,0.0862,0.000122,0.0906,0.924,133.592
257293,False,2007,0.261,0.562,8,-3.667,1,0.0301,0.423,7.54e-06,0.131,0.167,70.543
227533,True,2009,0.48,0.486,6,-5.754,0,0.0447,0.046,0.0,0.107,0.265,80.051
224400,False,2008,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0
170480,False,2008,0.876,0.716,1,-6.884,1,0.135,0.0468,0.000482,0.0667,0.755,131.942
201946,False,2018,0.729,0.632,0,-8.75,0,0.0279,0.191,0.0,0.166,0.774,109.981
214147,False,2013,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435
247160,False,2017,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019
321093,False,2009,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779
206413,False,2007,0.699,0.699,8,-5.564,0,0.0737,0.358,0.0,0.0912,0.611,94.977
269373,False,2007,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984
329320,True,2012,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993
215280,False,2019,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042
200560,False,2000,0.614,0.928,8,-4.806,0,0.0516,0.0408,0.00104,0.0845,0.879,172.656
206066,False,2010,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951
189029,False,2017,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34e-05,0.134,0.309,104.237
297840,True,2002,0.908,0.758,9,-4.753,0,0.174,0.0687,0.0,0.0783,0.87,148.015
221560,True,2015,0.6,0.676,5,-6.447,0,0.0652,0.154,0.0,0.0741,0.217,88.928
202804,False,2017,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034
197186,False,2004,0.752,0.722,11,-4.207,0,0.104,0.0108,0.000536,0.0753,0.612,169.131
294573,True,2009,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001
271946,True,2010,0.376,0.841,3,-4.348,0,0.356,0.0435,0.0,0.578,0.463,76.052
250666,False,2007,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043
174600,False,2017,0.588,0.749,11,-4.323,0,0.058,0.0037,0.0,0.0813,0.397,130.093
225426,False,2003,0.669,0.873,8,-4.315,1,0.0494,0.00204,0.0,0.137,0.827,88.029
214205,False,2013,0.67,0.829,5,-7.2,0,0.0427,0.0192,0.000225,0.089,0.349,125.01
238320,False,2015,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521
205560,True,2002,0.759,0.678,9,-5.148,0,0.314,0.23,0.0,0.15,0.327,89.64
218626,False,2001,0.631,0.821,4,-7.853,0,0.0867,0.00876,0.000247,0.293,0.547,118.007
204760,False,2010,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95
224653,False,2012,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976
337640,False,2005,0.525,0.652,5,-7.042,0,0.28,0.278,0.0,0.339,0.602,127.673
265026,False,2001,0.771,0.796,5,-3.081,0,0.076,0.0993,0.00278,0.0981,0.801,99.316
222093,True,2015,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075
212280,False,2008,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964
221840,True,2008,0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486
221360,False,2013,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964
219426,False,2010,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05
260253,False,2011,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907
202013,False,2004,0.523,0.795,4,-2.92,1,0.0386,0.00462,0.0,0.358,0.484,144.106
248626,False,2009,0.629,0.969,8,-0.276,0,0.0455,0.00184,0.0,0.122,0.905,150.01
238173,False,2005,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918
214733,False,2003,0.641,0.445,6,-8.674,1,0.0368,0.145,0.0,0.108,0.383,81.931
237706,True,2005,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946
287226,False,2002,0.405,0.589,6,-7.51,0,0.0586,0.252,0.0,0.661,0.808,83.373
161506,True,1999,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295
167493,False,2006,0.656,0.624,3,-4.623,0,0.0691,0.0065,0.0,0.278,0.735,124.082
276266,False,1999,0.813,0.491,10,-9.923,0,0.077,0.241,4.61e-05,0.0817,0.868,99.008
261640,False,2008,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983
220454,True,2017,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994
245680,False,2008,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449
121886,False,2018,0.669,0.308,11,-10.068,1,0.029,0.883,0.0,0.0984,0.52,64.934
217733,False,2004,0.785,0.799,11,-2.208,0,0.126,0.117,0.0,0.292,0.797,104.923
251440,True,2009,0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048
244999,False,2005,0.76,0.891,11,-5.852,0,0.0372,0.0229,0.0869,0.298,0.966,120.264
252040,False,2005,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.072
157560,False,2019,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96
243053,False,2010,0.84,0.482,6,-7.116,0,0.0333,0.202,0.0,0.0873,0.957,95.498
285120,False,2011,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028
242586,False,2001,0.771,0.665,8,-3.954,1,0.035,0.0135,0.0123,0.0903,0.844,115.142
177685,True,2013,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315
215624,True,2011,0.926,0.808,11,-3.148,0,0.0599,0.000915,0.00327,0.0515,0.701,127.998
280026,False,2007,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007
186026,False,2017,0.905,0.884,0,-4.076,1,0.236,0.111,8.31e-05,0.107,0.588,135.048
171546,False,2004,0.668,0.905,6,-5.395,1,0.038,0.00232,0.0331,0.141,0.667,128.658
210813,False,2016,0.888,0.8,5,-3.944,0,0.0946,0.0901,2.12e-05,0.229,0.866,106.957
299746,True,2008,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021
244266,False,2008,0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01
244360,True,2013,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769
202720,True,2006,0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992
265333,True,2005,0.731,0.368,8,-10.38,1,0.0688,0.00544,0.0,0.193,0.512,145.171
196693,True,2015,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05
205840,False,2005,0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017
215733,False,2018,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799
214883,False,2000,0.671,0.88,8,-6.149,0,0.0552,0.00181,0.691,0.285,0.782,136.953
271626,False,2002,0.7,0.787,6,-5.176,0,0.0327,0.00666,3.68e-05,0.0724,0.556,102.043
238120,False,2014,0.579,0.549,5,-8.262,0,0.0909,0.104,0.0202,0.0964,0.155,119.74
210853,False,2010,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008
190537,False,2019,0.903,0.839,11,-9.447,0,0.208,0.0939,0.0,0.102,0.727,133.986
268613,False,2009,0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971
224693,False,2009,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021
266086,False,2019,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01
228800,False,2001,0.33,0.905,4,-5.047,1,0.0497,0.000233,8.14e-06,0.0712,0.259,163.142
278719,False,2011,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
326186,False,2009,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165
189733,True,2019,0.885,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.058
263786,False,2015,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995
177466,False,2006,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97
217120,False,2001,0.847,0.877,2,-5.424,1,0.0493,0.124,0.0,0.148,0.764,131.044
211666,False,2002,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202
189506,False,2001,0.345,0.0581,3,-17.217,1,0.0374,0.976,0.000366,0.103,0.304,174.117
220306,True,2017,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016
263400,False,2017,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05
226973,False,2018,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923
240081,True,2020,0.836,0.621,1,-4.684,0,0.0894,0.389,9.16e-05,0.104,0.762,101.993
230493,True,2005,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858
231266,True,2018,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038
207546,False,2009,0.724,0.87,1,-3.614,0,0.113,0.00453,0.0,0.833,0.81,93.01
221226,True,2004,0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089
195506,False,2001,0.578,0.581,0,-6.867,1,0.0318,0.0658,0.0042,0.0674,0.408,83.293
203200,True,2012,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986
230192,False,2010,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905
245400,False,1999,0.761,0.716,10,-5.8,0,0.056,0.396,0.0,0.0771,0.649,119.41
220440,False,2014,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06
181826,False,2010,0.61,0.836,5,-4.455,1,0.0573,0.00374,0.0,0.358,0.657,126.056
177185,True,2019,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958
258666,False,2005,0.568,0.732,11,-4.896,0,0.103,0.179,4.92e-06,0.401,0.626,186.048
219305,True,2015,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99
244613,False,2006,0.42,0.742,7,-5.665,1,0.0375,0.142,0.0,0.145,0.294,149.965
217603,True,2016,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246
201546,False,2010,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01
255889,False,2016,0.369,0.618,6,-6.304,0,0.249,0.161,0.0,0.257,0.467,191.863
176561,False,2015,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
221253,False,2010,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036
186986,False,2018,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133
253600,False,2001,0.745,0.807,0,-5.191,0,0.0884,0.0887,1.49e-05,0.0283,0.858,93.967
275106,False,2007,0.684,0.606,5,-7.268,0,0.0504,0.17,0.0,0.058,0.723,127.901
228361,False,2016,0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102.42
289373,True,2001,0.969,0.701,1,-7.503,1,0.156,0.14,0.00161,0.201,0.905,121.392
225493,False,2001,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065
181672,True,2017,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993
214893,True,2003,0.86,0.866,4,-6.345,0,0.232,0.104,1.42e-06,0.584,0.933,100.15
183527,True,2018,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003
227880,False,2013,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993
238600,True,2001,0.697,0.793,6,-4.699,0,0.323,0.0844,0.0,0.0619,0.56,89.767
283066,True,1999,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083
215173,False,2016,0.45,0.921,10,-3.476,0,0.0538,0.0467,0.0,0.311,0.413,145.959
242013,True,2010,0.845,0.601,1,-5.283,1,0.161,0.0205,0.0,0.385,0.329,74.008
213826,False,2012,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795
226053,False,2003,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.328,0.783,126.326
262521,True,2016,0.581,0.531,3,-6.829,0,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255
163320,True,2019,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445
259333,False,2004,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011
184153,False,2018,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959
233973,False,2006,0.825,0.876,10,-6.556,0,0.211,0.00928,1.2e-05,0.205,0.48,120.066
180933,False,2017,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959
221075,False,2012,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98
263173,False,2010,0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025
247266,False,2014,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093
202333,False,2015,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977
237786,True,2016,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331
190185,False,2013,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878
238614,True,2018,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983
231400,False,2008,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008
244960,False,2016,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01
233626,False,2001,0.822,0.672,7,-6.133,1,0.0329,0.0285,0.0,0.213,0.91,117.033
270306,False,2008,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603
210720,False,2011,0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57
240746,False,2008,0.83,0.857,8,-4.194,0,0.152,0.262,0.0,0.413,0.607,137.982
225914,False,2016,0.605,0.77,5,-3.645,0,0.0446,0.0431,0.0,0.159,0.298,130.037
223853,False,2007,0.492,0.859,4,-4.274,1,0.0332,0.0659,0.0,0.0756,0.251,92.474
221240,False,2009,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018
223133,True,2001,0.897,0.466,10,-9.053,0,0.203,0.187,1.35e-06,0.0757,0.884,100.01
173153,False,2018,0.791,0.473,10,-9.86,0,0.25,0.279,0.0,0.0959,0.603,95.948
201256,False,2017,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592
238493,False,2004,0.878,0.699,10,-5.897,0,0.132,0.0345,3.37e-06,0.755,0.666,104.838
243960,False,2011,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013
234093,True,2012,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061
233337,True,2016,0.443,0.558,0,-5.436,1,0.0624,0.441,0.0,0.163,0.248,116.838
230640,False,2001,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007
251986,False,2014,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00696,0.0772,0.203,122.993
208133,False,2014,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993
207506,False,2005,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918
204173,True,2017,0.671,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.118,0.632,97.979
248586,True,2011,0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119
274226,True,1999,0.746,0.443,1,-7.693,0,0.0771,0.282,0.0,0.14,0.272,119.311
209266,False,2001,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928
235213,False,2003,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526
240050,True,2019,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966
226440,True,2002,0.701,0.677,11,-6.591,0,0.147,0.0737,0.000162,0.187,0.367,99.271
197946,False,2018,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049
210266,False,2011,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002
186231,False,2018,0.747,0.641,1,-4.502,1,0.0925,0.25,0.00107,0.106,0.453,100.028
271333,False,1999,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009
213986,False,2011,0.622,0.942,7,-6.365,1,0.112,0.00713,0.0,0.0715,0.773,130.003
201660,True,2018,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
232506,True,2010,0.544,0.781,10,-3.616,1,0.189,0.014,0.0,0.161,0.277,150.1
192106,False,2004,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279
264653,True,2002,0.791,0.863,3,-6.118,0,0.151,0.317,1.13e-06,0.27,0.742,97.035
227986,False,2012,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003
210506,False,2008,0.614,0.47,5,-6.09,0,0.0255,0.291,0.0,0.111,0.329,80.045
245386,True,2017,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957
205160,False,2007,0.766,0.692,1,-4.672,1,0.0289,0.0825,0.0,0.0384,0.691,102.028
211773,False,2015,0.777,0.896,4,-4.467,1,0.0619,0.0352,0.0,0.317,0.843,111.987
214253,False,2018,0.813,0.701,10,-4.428,1,0.0449,0.178,0.0,0.0962,0.758,110.009
209666,False,2004,0.741,0.869,9,-6.534,0,0.0816,0.096,0.0,0.0396,0.839,126.069
269973,False,2003,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315
228200,False,2017,0.66,0.786,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833
206466,False,2001,0.519,0.874,5,-5.122,1,0.034,0.0524,0.0,0.243,0.572,96.072
197933,True,2016,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969
247853,True,2013,0.63,0.816,9,-6.535,1,0.15,0.124,0.00111,0.0616,0.85,128.012
189720,False,2014,0.441,0.921,8,-3.32,1,0.0436,0.000526,6.34e-06,0.177,0.182,175.001
213133,False,2001,0.464,0.922,0,-8.399,1,0.0638,0.124,0.227,0.0546,0.695,129.078
176346,True,2004,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113
240280,False,2007,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,105.253
201787,True,2019,0.61,0.725,8,-5.131,1,0.15,0.367,0.0,0.154,0.291,146.163
217288,False,2017,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115
266066,True,2004,0.892,0.628,1,-3.832,1,0.216,0.169,0.0,0.102,0.676,92.063
217296,True,2019,0.617,0.558,10,-7.046,0,0.0431,0.184,1.03e-06,0.0911,0.4,147.932
231173,True,2008,0.607,0.783,7,-4.41,1,0.0397,0.000683,0.0,0.0678,0.434,113.172
277840,False,2004,0.688,0.404,9,-9.481,0,0.0818,0.377,0.0,0.0813,0.448,75.007
183906,True,2018,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034
239600,False,2011,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975
295400,False,2001,0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.133,0.904,121.906
251088,False,2016,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965
252906,True,2019,0.863,0.471,6,-9.545,1,0.478,0.251,0.0,0.121,0.644,140.969
198800,False,2003,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04
357706,True,2009,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02
190920,False,2018,0.671,0.834,1,-3.928,0,0.0885,0.0387,0.0,0.454,0.454,113.021
207586,True,2006,0.792,0.589,4,-6.869,0,0.262,0.0259,0.000128,0.114,0.778,157.147
220682,False,2013,0.704,0.68,7,-4.751,1,0.0581,0.0059,0.0,0.213,0.689,123.973
265026,True,2003,0.513,0.826,10,-3.651,0,0.132,0.106,0.0,0.0675,0.889,76.91
247906,False,2012,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998
300933,True,2000,0.623,0.896,0,-4.719,1,0.247,0.035,0.0,0.0941,0.613,95.158
197935,False,2011,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885
234693,False,2012,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992
258893,False,2006,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722
285386,False,2000,0.676,0.601,0,-4.905,1,0.0297,0.103,0.0,0.147,0.206,119.94
273133,False,2007,0.412,0.876,5,-6.008,0,0.47,0.102,0.0,0.297,0.703,130.159
186146,False,2018,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971
195586,False,2013,0.705,0.783,5,-5.971,0,0.0327,0.0703,0.0,0.36,0.656,140.022
265533,False,2001,0.562,0.594,3,-4.578,0,0.0558,0.318,0.0,0.311,0.423,62.876
222160,False,2016,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962
207000,True,2007,0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962
204706,True,2002,0.754,0.767,6,-5.586,1,0.145,0.0216,0.0,0.172,0.828,83.014
217680,False,2001,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103
179404,True,2018,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978
250373,False,2004,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018
194026,False,2001,0.657,0.965,8,-2.771,0,0.0556,0.0285,8.84e-05,0.0552,0.669,93.013
199680,False,2012,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96
244506,False,2002,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987
231000,False,2014,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933
190453,False,2007,0.692,0.911,9,-5.098,0,0.177,0.0149,7.34e-05,0.112,0.801,138.975
287000,False,2002,0.668,0.806,6,-3.9,1,0.239,0.232,0.0,0.18,0.721,95.022
183750,False,2014,0.789,0.915,0,-3.263,1,0.248,0.0135,8.77e-06,0.0818,0.66,127.955
343150,True,2017,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079
194087,False,2019,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128
214265,False,2018,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047
260000,True,2018,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702
241666,True,2011,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0
216613,False,2016,0.683,0.943,9,-3.6,1,0.0397,0.00423,0.0972,0.0356,0.706,118.991
189399,False,2014,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002
240040,False,2003,0.512,0.525,5,-6.823,1,0.0401,0.327,3.3e-06,0.081,0.294,169.951
208186,False,2017,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015
215160,True,2008,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019
238800,False,2015,0.561,0.877,9,-2.215,0,0.0659,0.00621,8.11e-06,0.28,0.375,130.003
236426,False,2002,0.74,0.845,6,-3.802,0,0.0338,0.00287,6.23e-06,0.115,0.749,126.607
197173,True,2006,0.683,0.886,4,-5.045,0,0.071,0.000738,0.00188,0.0524,0.566,100.04
167066,False,1999,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726
197826,False,2001,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971
208493,False,2006,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004
193226,False,2019,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989
312986,False,2008,0.74,0.945,0,-4.442,0,0.0889,0.123,0.0,0.112,0.629,130.015
209425,False,2016,0.734,0.847,11,-3.713,0,0.0346,0.355,0.000144,0.154,0.673,104.013
191600,True,2016,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898
181279,False,2017,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384
187920,True,2015,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052
223386,False,2014,0.861,0.475,9,-7.195,0,0.0487,0.00865,0.119,0.122,0.599,124.96
230613,False,2015,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999
247026,True,2012,0.738,0.922,7,-3.94,1,0.0833,0.0034,0.0,0.0986,0.689,116.024
253390,True,2018,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048
196906,False,2003,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021
219043,False,2015,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063
237946,False,2011,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951
234308,True,2017,0.697,0.716,9,-6.288,0,0.113,0.118,0.0,0.0424,0.506,99.905
245040,False,2012,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062
221013,True,2017,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09
